hotel,arrival_date,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,meal,country,market_segment,distribution_channel,is_repeated_guest,reserved_room_type,assigned_room_type,deposit_type,customer_type,adr,total_of_special_requests,reservation_status,reservation_status_date,room_match_flag,total_guest,family_flag,booking_changes_flag,total_nights,revenue,booking_time_flag,weekend_ratio,expected_loss,booking_value,booking_urgency,sameDay_booking
Resort Hotel,2017-08-01,0,126,2017,August,31,1,0,1,2,HB,PRT,Online TA,TA/TO,0,A,C,No Deposit,Transient,176.8,1,Check-Out,2017-08-02,Room Change,2,0,FALSE,1,176.8,90+,0,0,Moderate Value,0.01,0
Resort Hotel,2017-07-26,0,197,2017,July,30,26,2,5,2,HB,BEL,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,131.85,1,Check-Out,2017-08-02,Room Match,2,0,FALSE,7,922.9499999999999,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2017-07-29,0,0,2017,July,30,29,2,2,2,BB,ESP,Direct,Direct,0,D,D,No Deposit,Transient,225,1,Check-Out,2017-08-02,Room Match,2,0,FALSE,4,900,0-7,0.5,0,Premium Value,1,1
Resort Hotel,2017-08-01,0,7,2017,August,31,1,0,1,1,BB,PRT,Direct,Direct,0,D,I,No Deposit,Transient,212.8,0,Check-Out,2017-08-02,Room Change,1,0,FALSE,1,212.8,0-7,0,0,Moderate Value,0.12,0
Resort Hotel,2017-07-31,0,22,2017,July,31,31,1,1,3,BB,FRA,Direct,Direct,0,H,H,No Deposit,Transient,324,2,Check-Out,2017-08-02,Room Match,3,0,FALSE,2,648,8-30,0.5,0,Premium Value,0.04,0
Resort Hotel,2017-07-26,0,178,2017,July,30,26,2,5,2,BB,GBR,Direct,Direct,0,E,E,No Deposit,Transient,178.2,2,Check-Out,2017-08-02,Room Match,3,1,TRUE,7,1247.3999999999999,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2017-07-29,0,23,2017,July,30,29,2,2,3,HB,PRT,Direct,Direct,0,D,D,No Deposit,Transient,306,3,Check-Out,2017-08-02,Room Match,3,0,FALSE,4,1224,8-30,0.5,0,Premium Value,0.04,0
Resort Hotel,2017-08-02,0,27,2017,August,31,2,0,3,3,HB,PRT,Direct,Direct,0,E,F,No Deposit,Transient,326,3,Check-Out,2017-08-05,Room Change,3,0,FALSE,3,978,8-30,0,0,Premium Value,0.04,0
Resort Hotel,2017-08-01,0,51,2017,August,31,1,0,1,2,BB,NLD,Online TA,TA/TO,0,G,G,No Deposit,Transient,319,1,Check-Out,2017-08-02,Room Match,4,1,FALSE,1,319,31-90,0,0,High Value,0.02,0
Resort Hotel,2017-07-20,0,201,2017,July,29,20,4,10,2,BB,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,112.7,2,Check-Out,2017-08-03,Room Match,3,1,FALSE,14,1577.8,90+,0.29,0,Premium Value,0,0
Resort Hotel,2017-07-20,0,197,2017,July,29,20,4,10,2,BB,IRL,Offline TA/TO,TA/TO,0,E,E,No Deposit,Transient,173.25,0,Check-Out,2017-08-03,Room Match,3,1,FALSE,14,2425.5,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2017-07-29,0,60,2017,July,30,29,2,3,2,BB,USA,Direct,Direct,0,F,F,No Deposit,Transient,270,1,Check-Out,2017-08-03,Room Match,2,0,FALSE,5,1350,31-90,0.4,0,Premium Value,0.02,0
Resort Hotel,2017-08-02,0,1,2017,August,31,2,0,1,1,BB,PRT,Offline TA/TO,TA/TO,0,D,D,No Deposit,Transient,165.75,0,Check-Out,2017-08-03,Room Match,1,0,FALSE,1,165.75,0-7,0,0,Moderate Value,0.5,0
Resort Hotel,2017-08-02,0,62,2017,August,31,2,0,1,2,HB,FRA,Online TA,TA/TO,0,E,E,No Deposit,Transient,230,2,Check-Out,2017-08-03,Room Match,2,0,FALSE,1,230,31-90,0,0,Moderate Value,0.02,0
Resort Hotel,2017-08-03,0,175,2017,August,31,3,4,10,2,HB,FRA,Online TA,TA/TO,0,E,E,No Deposit,Transient,258.29,2,Check-Out,2017-08-17,Room Match,2,0,TRUE,14,3616.0600000000004,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2017-07-27,0,175,2017,July,30,27,2,5,2,BB,ESP,Online TA,TA/TO,0,D,D,No Deposit,Transient,180,3,Check-Out,2017-08-03,Room Match,2,0,TRUE,7,1260,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2017-07-29,0,108,2017,July,30,29,2,3,2,BB,ESP,Online TA,TA/TO,0,E,E,No Deposit,Transient,260.6,2,Check-Out,2017-08-03,Room Match,2,0,TRUE,5,1303,90+,0.4,0,Premium Value,0.01,0
Resort Hotel,2017-07-27,0,256,2017,July,30,27,2,5,2,FB,PRT,Direct,Direct,0,A,A,No Deposit,Transient,241.81,0,Check-Out,2017-08-03,Room Match,3,1,TRUE,7,1692.67,90+,0.29,0,Premium Value,0,0
Resort Hotel,2017-07-29,0,43,2017,July,30,29,2,5,2,HB,BEL,Offline TA/TO,TA/TO,0,D,D,No Deposit,Group,165,0,Check-Out,2017-08-05,Room Match,2,0,TRUE,7,1155,31-90,0.29,0,Premium Value,0.02,0
Resort Hotel,2017-07-29,0,25,2017,July,30,29,2,3,2,HB,ESP,Online TA,TA/TO,0,D,D,No Deposit,Transient-Party,265.86,3,Check-Out,2017-08-03,Room Match,2,0,FALSE,5,1329.3000000000002,8-30,0.4,0,Premium Value,0.04,0
Resort Hotel,2017-07-29,0,25,2017,July,30,29,2,3,1,HB,ESP,Online TA,TA/TO,0,D,D,No Deposit,Transient-Party,273.56,3,Check-Out,2017-08-03,Room Match,3,1,FALSE,5,1367.8,8-30,0.4,0,Premium Value,0.04,0
Resort Hotel,2017-07-27,0,256,2017,July,30,27,2,5,2,BB,PRT,Online TA,TA/TO,0,E,E,No Deposit,Transient,174.78,1,Check-Out,2017-08-03,Room Match,3,1,FALSE,7,1223.46,90+,0.29,0,Premium Value,0,0
Resort Hotel,2017-07-24,0,118,2017,July,30,24,3,7,2,HB,CHE,Online TA,TA/TO,0,D,D,No Deposit,Transient,183.16,1,Check-Out,2017-08-03,Room Match,2,0,FALSE,10,1831.6,90+,0.3,0,Premium Value,0.01,0
Resort Hotel,2017-07-30,0,166,2017,July,31,30,2,2,2,BB,CN,Offline TA/TO,TA/TO,0,A,I,No Deposit,Transient,116.5,0,Check-Out,2017-08-03,Room Change,2,0,FALSE,4,466,90+,0.5,0,High Value,0.01,0
Resort Hotel,2017-07-30,0,185,2017,July,31,30,2,2,2,BB,CN,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,106.85,0,Check-Out,2017-08-03,Room Match,2,0,FALSE,4,427.4,90+,0.5,0,High Value,0.01,0
Resort Hotel,2017-07-30,0,124,2017,July,31,30,2,2,2,BB,FRA,Online TA,TA/TO,0,D,D,No Deposit,Transient,209,3,Check-Out,2017-08-03,Room Match,2,0,TRUE,4,836,90+,0.5,0,Premium Value,0.01,0
Resort Hotel,2017-07-27,0,1,2017,July,30,27,2,5,2,BB,IRL,Direct,Direct,0,D,D,No Deposit,Transient,216.29,1,Check-Out,2017-08-03,Room Match,2,0,FALSE,7,1514.03,0-7,0.29,0,Premium Value,0.5,0
Resort Hotel,2017-07-27,0,185,2017,July,30,27,2,5,2,BB,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,112.7,0,Check-Out,2017-08-03,Room Match,2,0,FALSE,7,788.9,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2017-07-31,0,74,2017,July,31,31,1,2,2,HB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,216.93,1,Check-Out,2017-08-03,Room Match,3,1,FALSE,3,650.79,31-90,0.33,0,Premium Value,0.01,0
Resort Hotel,2017-07-31,0,181,2017,July,31,31,1,2,3,HB,POL,Offline TA/TO,TA/TO,0,A,A,No Deposit,Contract,175.58,0,Check-Out,2017-08-03,Room Match,3,0,FALSE,3,526.74,90+,0.33,0,Premium Value,0.01,0
Resort Hotel,2017-07-30,0,262,2017,July,31,30,2,2,2,BB,CN,Offline TA/TO,TA/TO,0,A,C,No Deposit,Transient,116.5,0,Check-Out,2017-08-03,Room Change,2,0,FALSE,4,466,90+,0.5,0,High Value,0,0
Resort Hotel,2017-07-20,0,226,2017,July,29,20,4,10,2,HB,POL,Offline TA/TO,TA/TO,0,E,E,No Deposit,Contract,156.6,1,Check-Out,2017-08-03,Room Match,2,0,FALSE,14,2192.4,90+,0.29,0,Premium Value,0,0
Resort Hotel,2017-07-31,0,188,2017,July,31,31,1,2,2,BB,PRT,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,110.7,0,Check-Out,2017-08-03,Room Match,2,0,FALSE,3,332.1,90+,0.33,0,High Value,0.01,0
Resort Hotel,2017-08-01,0,76,2017,August,31,1,0,2,2,BB,PRT,Online TA,TA/TO,0,D,D,No Deposit,Transient,304,3,Check-Out,2017-08-03,Room Match,2,0,TRUE,2,608,31-90,0,0,Premium Value,0.01,0
Resort Hotel,2017-08-01,0,76,2017,August,31,1,0,2,2,BB,USA,Online TA,TA/TO,0,D,D,No Deposit,Transient,250,3,Check-Out,2017-08-03,Room Match,2,0,FALSE,2,500,31-90,0,0,High Value,0.01,0
Resort Hotel,2017-08-01,0,76,2017,August,31,1,0,2,2,BB,PRT,Online TA,TA/TO,0,D,D,No Deposit,Transient,250,2,Check-Out,2017-08-03,Room Match,2,0,TRUE,2,500,31-90,0,0,High Value,0.01,0
Resort Hotel,2017-07-29,0,287,2017,July,30,29,2,3,2,BB,BRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,154.38,1,Check-Out,2017-08-03,Room Match,2,0,TRUE,5,771.9,90+,0.4,0,Premium Value,0,0
Resort Hotel,2017-07-31,0,31,2017,July,31,31,1,2,2,BB,SWE,Online TA,TA/TO,0,A,A,No Deposit,Transient,205,3,Check-Out,2017-08-03,Room Match,2,0,FALSE,3,615,31-90,0.33,0,Premium Value,0.03,0
Resort Hotel,2017-07-30,0,229,2017,July,31,30,2,2,2,BB,CN,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,118.5,0,Check-Out,2017-08-03,Room Match,2,0,FALSE,4,474,90+,0.5,0,High Value,0,0
Resort Hotel,2017-07-30,0,229,2017,July,31,30,2,2,3,BB,CN,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,157.28,1,Check-Out,2017-08-03,Room Match,3,0,TRUE,4,629.12,90+,0.5,0,Premium Value,0,0
Resort Hotel,2017-07-30,0,180,2017,July,31,30,2,2,2,BB,CN,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,106.35,1,Check-Out,2017-08-03,Room Match,2,0,FALSE,4,425.4,90+,0.5,0,High Value,0.01,0
Resort Hotel,2017-07-30,0,187,2017,July,31,30,2,2,2,BB,CN,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,104.85,0,Check-Out,2017-08-03,Room Match,2,0,FALSE,4,419.4,90+,0.5,0,High Value,0.01,0
Resort Hotel,2017-07-30,0,124,2017,July,31,30,2,2,2,BB,MAR,Online TA,TA/TO,0,E,E,No Deposit,Transient,245,3,Check-Out,2017-08-03,Room Match,2,0,TRUE,4,980,90+,0.5,0,Premium Value,0.01,0
Resort Hotel,2017-07-28,0,77,2017,July,30,28,2,5,2,BB,GBR,Offline TA/TO,TA/TO,0,D,D,No Deposit,Contract,137,0,Check-Out,2017-08-04,Room Match,2,0,FALSE,7,959,31-90,0.29,0,Premium Value,0.01,0
Resort Hotel,2017-07-24,0,63,2017,July,30,24,3,8,2,BB,GBR,Offline TA/TO,TA/TO,0,D,D,No Deposit,Contract,137,0,Check-Out,2017-08-04,Room Match,2,0,FALSE,11,1507,31-90,0.27,0,Premium Value,0.02,0
Resort Hotel,2017-08-03,0,5,2017,August,31,3,0,1,3,BB,GBR,Offline TA/TO,TA/TO,0,F,H,No Deposit,Transient-Party,230.35,0,Check-Out,2017-08-04,Room Change,3,0,TRUE,1,230.35,0-7,0,0,Moderate Value,0.17,0
Resort Hotel,2017-08-03,0,5,2017,August,31,3,0,1,2,BB,GBR,Offline TA/TO,TA/TO,0,F,E,No Deposit,Transient-Party,199.75,0,Check-Out,2017-08-04,Room Change,2,0,FALSE,1,199.75,0-7,0,0,Moderate Value,0.17,0
Resort Hotel,2017-07-31,0,182,2017,July,31,31,1,3,3,HB,PRT,Direct,Direct,0,G,G,No Deposit,Transient,275.6,1,Check-Out,2017-08-04,Room Match,3,0,FALSE,4,1102.4,90+,0.25,0,Premium Value,0.01,0
Resort Hotel,2017-07-31,0,60,2017,July,31,31,1,3,2,BB,PRT,Online TA,TA/TO,0,D,D,No Deposit,Transient,257.75,2,Check-Out,2017-08-04,Room Match,2,0,FALSE,4,1031,31-90,0.25,0,Premium Value,0.02,0
Resort Hotel,2017-07-31,0,5,2017,July,31,31,1,3,3,HB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,228.32,1,Check-Out,2017-08-04,Room Match,3,0,FALSE,4,913.28,0-7,0.25,0,Premium Value,0.17,0
Resort Hotel,2017-07-30,0,95,2017,July,31,30,2,3,2,HB,PRT,Direct,Direct,0,F,F,No Deposit,Transient,310.75,3,Check-Out,2017-08-04,Room Match,3,1,TRUE,5,1553.75,90+,0.4,0,Premium Value,0.01,0
Resort Hotel,2017-08-02,0,29,2017,August,31,2,0,2,2,BB,ESP,Online TA,TA/TO,0,A,A,No Deposit,Transient,205,1,Check-Out,2017-08-04,Room Match,2,0,FALSE,2,410,8-30,0,0,High Value,0.03,0
Resort Hotel,2017-07-31,0,321,2017,July,31,31,1,3,2,HB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,168.62,1,Check-Out,2017-08-04,Room Match,3,1,FALSE,4,674.48,90+,0.25,0,Premium Value,0,0
Resort Hotel,2017-07-28,0,178,2017,July,30,28,2,5,2,HB,PRT,Direct,Direct,0,C,C,No Deposit,Transient,210,1,Check-Out,2017-08-04,Room Match,4,1,TRUE,7,1470,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2017-07-29,0,169,2017,July,30,29,2,4,2,HB,CHE,Direct,Direct,0,C,C,No Deposit,Transient,223.5,1,Check-Out,2017-08-04,Room Match,4,1,TRUE,6,1341,90+,0.33,0,Premium Value,0.01,0
Resort Hotel,2017-07-24,0,178,2017,July,30,24,3,8,3,HB,AZE,Direct,Direct,0,A,A,No Deposit,Transient,213.6,2,Check-Out,2017-08-04,Room Match,3,0,TRUE,11,2349.6,90+,0.27,0,Premium Value,0.01,0
Resort Hotel,2017-08-02,0,6,2017,August,31,2,0,2,2,BB,PRT,Online TA,TA/TO,0,A,B,No Deposit,Transient,210,2,Check-Out,2017-08-04,Room Change,2,0,FALSE,2,420,0-7,0,0,High Value,0.14,0
Resort Hotel,2017-08-01,0,97,2017,August,31,1,0,3,2,BB,ESP,Online TA,TA/TO,0,A,A,No Deposit,Transient,230,2,Check-Out,2017-08-04,Room Match,2,0,FALSE,3,690,90+,0,0,Premium Value,0.01,0
Resort Hotel,2017-08-01,0,230,2017,August,31,1,0,3,2,BB,CN,Online TA,TA/TO,0,A,A,No Deposit,Transient-Party,178.75,3,Check-Out,2017-08-04,Room Match,2,0,FALSE,3,536.25,90+,0,0,Premium Value,0,0
Resort Hotel,2017-07-25,0,87,2017,July,30,25,2,8,3,BB,IRL,Online TA,TA/TO,0,F,E,No Deposit,Transient,239.3,2,Check-Out,2017-08-04,Room Change,3,0,FALSE,10,2393,31-90,0.2,0,Premium Value,0.01,0
Resort Hotel,2017-07-30,0,178,2017,July,31,30,2,3,2,HB,PRT,Direct,Direct,0,D,D,No Deposit,Transient,202.6,4,Check-Out,2017-08-04,Room Match,3,1,TRUE,5,1013,90+,0.4,0,Premium Value,0.01,0
Resort Hotel,2017-07-31,0,169,2017,July,31,31,1,3,2,HB,PRT,Online TA,TA/TO,0,D,D,No Deposit,Transient,212,3,Check-Out,2017-08-04,Room Match,2,0,FALSE,4,848,90+,0.25,0,Premium Value,0.01,0
Resort Hotel,2017-07-27,0,114,2017,July,30,27,2,6,2,HB,PRT,Direct,Direct,0,E,E,No Deposit,Transient,185,1,Check-Out,2017-08-04,Room Match,2,0,TRUE,8,1480,90+,0.25,0,Premium Value,0.01,0
Resort Hotel,2017-07-31,0,169,2017,July,31,31,1,3,2,HB,PRT,Online TA,TA/TO,0,D,D,No Deposit,Transient,230,3,Check-Out,2017-08-04,Room Match,3,1,TRUE,4,920,90+,0.25,0,Premium Value,0.01,0
Resort Hotel,2017-07-30,0,40,2017,July,31,30,2,3,2,BB,ESP,Direct,Direct,0,A,A,No Deposit,Transient,204,2,Check-Out,2017-08-04,Room Match,2,0,FALSE,5,1020,31-90,0.4,0,Premium Value,0.02,0
Resort Hotel,2017-08-01,0,230,2017,August,31,1,0,3,2,BB,CN,Online TA,TA/TO,0,A,A,No Deposit,Transient-Party,155.75,2,Check-Out,2017-08-04,Room Match,3,1,TRUE,3,467.25,90+,0,0,High Value,0,0
Resort Hotel,2017-07-30,0,48,2017,July,31,30,2,3,2,HB,GBR,Online TA,TA/TO,0,D,D,No Deposit,Transient,196.92,3,Check-Out,2017-08-04,Room Match,3,1,FALSE,5,984.5999999999999,31-90,0.4,0,Premium Value,0.02,0
Resort Hotel,2017-08-01,0,230,2017,August,31,1,0,3,2,BB,CN,Online TA,TA/TO,0,A,A,No Deposit,Transient-Party,153.75,2,Check-Out,2017-08-04,Room Match,3,1,FALSE,3,461.25,90+,0,0,High Value,0,0
Resort Hotel,2017-08-04,0,0,2017,August,31,4,0,0,2,BB,USA,Direct,Direct,1,A,A,No Deposit,Transient,0,0,Check-Out,2017-08-04,Room Match,2,0,FALSE,0,0,0-7,0,0,Low Value,1,1
Resort Hotel,2017-07-31,0,193,2017,July,31,31,1,3,3,BB,PRT,Online TA,TA/TO,0,D,D,No Deposit,Transient,224,3,Check-Out,2017-08-04,Room Match,3,0,TRUE,4,896,90+,0.25,0,Premium Value,0.01,0
Resort Hotel,2017-07-31,0,169,2017,July,31,31,1,3,2,HB,PRT,Online TA,TA/TO,0,D,D,No Deposit,Transient,212,4,Check-Out,2017-08-04,Room Match,3,1,TRUE,4,848,90+,0.25,0,Premium Value,0.01,0
Resort Hotel,2017-07-28,0,188,2017,July,30,28,2,5,2,HB,LUX,Online TA,TA/TO,0,A,A,No Deposit,Transient,185.75,1,Check-Out,2017-08-04,Room Match,2,0,FALSE,7,1300.25,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2017-07-30,0,112,2017,July,31,30,2,3,2,BB,USA,Direct,Direct,0,F,F,No Deposit,Transient,246,1,Check-Out,2017-08-04,Room Match,2,0,FALSE,5,1230,90+,0.4,0,Premium Value,0.01,0
Resort Hotel,2017-07-31,0,207,2017,July,31,31,1,3,2,SC,PRT,Direct,Direct,0,A,I,No Deposit,Transient,2,0,Check-Out,2017-08-04,Room Change,2,0,TRUE,4,8,90+,0.25,0,Low Value,0,0
Resort Hotel,2017-08-02,0,183,2017,August,31,2,0,3,2,BB,ESP,Offline TA/TO,TA/TO,0,D,D,No Deposit,Transient,136.23,0,Check-Out,2017-08-05,Room Match,2,0,FALSE,3,408.68999999999994,90+,0,0,High Value,0.01,0
Resort Hotel,2017-07-29,0,379,2017,July,30,29,2,5,2,BB,GBR,Offline TA/TO,TA/TO,0,D,D,No Deposit,Contract,123.5,1,Check-Out,2017-08-05,Room Match,2,0,FALSE,7,864.5,90+,0.29,0,Premium Value,0,0
Resort Hotel,2017-07-20,0,186,2017,July,29,20,4,12,2,BB,NOR,Online TA,TA/TO,0,D,D,No Deposit,Transient,129.92,1,Check-Out,2017-08-05,Room Match,2,0,FALSE,16,2078.72,90+,0.25,0,Premium Value,0.01,0
Resort Hotel,2017-07-31,0,163,2017,July,31,31,1,4,2,BB,PRT,Direct,Direct,0,E,E,No Deposit,Transient,229,1,Check-Out,2017-08-05,Room Match,2,0,FALSE,5,1145,90+,0.2,0,Premium Value,0.01,0
Resort Hotel,2017-07-31,0,64,2017,July,31,31,1,4,2,HB,ESP,Online TA,TA/TO,0,A,A,No Deposit,Transient,271,2,Check-Out,2017-08-05,Room Match,2,0,FALSE,5,1355,31-90,0.2,0,Premium Value,0.02,0
Resort Hotel,2017-07-31,0,201,2017,July,31,31,1,4,2,HB,CHE,Direct,Direct,0,E,E,No Deposit,Transient,219.32,3,Check-Out,2017-08-05,Room Match,2,0,FALSE,5,1096.6,90+,0.2,0,Premium Value,0,0
Resort Hotel,2017-07-31,0,201,2017,July,31,31,1,4,2,HB,PRT,Direct,Direct,0,A,A,No Deposit,Transient,215.95,4,Check-Out,2017-08-05,Room Match,3,1,FALSE,5,1079.75,90+,0.2,0,Premium Value,0,0
Resort Hotel,2017-08-02,0,9,2017,August,31,2,0,3,2,BB,PRT,Direct,Direct,0,C,C,No Deposit,Transient,254.67,1,Check-Out,2017-08-05,Room Match,3,1,FALSE,3,764.01,8-30,0,0,Premium Value,0.1,0
Resort Hotel,2017-08-01,0,9,2017,August,31,1,0,4,2,HB,ESP,Online TA,TA/TO,0,A,A,No Deposit,Transient,193.4,1,Check-Out,2017-08-05,Room Match,2,0,FALSE,4,773.6,8-30,0,0,Premium Value,0.1,0
Resort Hotel,2017-08-01,0,117,2017,August,31,1,0,4,2,BB,USA,Direct,Direct,0,H,H,No Deposit,Transient,315.5,1,Check-Out,2017-08-05,Room Match,4,1,TRUE,4,1262,90+,0,0,Premium Value,0.01,0
Resort Hotel,2017-07-30,0,147,2017,July,31,30,2,4,2,BB,ITA,Online TA,TA/TO,0,E,E,No Deposit,Transient,234,2,Check-Out,2017-08-05,Room Match,2,0,FALSE,6,1404,90+,0.33,0,Premium Value,0.01,0
Resort Hotel,2017-07-29,0,49,2017,July,30,29,2,5,2,BB,ESP,Online TA,TA/TO,0,G,G,No Deposit,Transient,305,2,Check-Out,2017-08-05,Room Match,4,1,FALSE,7,2135,31-90,0.29,0,Premium Value,0.02,0
Resort Hotel,2017-08-03,0,0,2017,August,31,3,0,2,2,BB,PRT,Direct,Direct,0,A,F,No Deposit,Transient,213.75,0,Check-Out,2017-08-05,Room Change,2,0,FALSE,2,427.5,0-7,0,0,High Value,1,1
Resort Hotel,2017-07-30,0,166,2017,July,31,30,2,4,2,BB,PRT,Online TA,TA/TO,0,D,D,No Deposit,Transient,194,2,Check-Out,2017-08-05,Room Match,2,0,FALSE,6,1164,90+,0.33,0,Premium Value,0.01,0
Resort Hotel,2017-08-03,0,0,2017,August,31,3,0,2,2,BB,PRT,Direct,Direct,0,A,D,No Deposit,Transient,213.75,0,Check-Out,2017-08-05,Room Change,2,0,FALSE,2,427.5,0-7,0,0,High Value,1,1
Resort Hotel,2017-08-04,0,53,2017,August,31,4,0,1,2,BB,CN,Online TA,TA/TO,0,A,C,No Deposit,Transient,178,1,Check-Out,2017-08-05,Room Change,2,0,FALSE,1,178,31-90,0,0,Moderate Value,0.02,0
Resort Hotel,2017-08-01,0,59,2017,August,31,1,0,4,3,HB,ESP,Online TA,TA/TO,0,E,E,No Deposit,Transient,331,2,Check-Out,2017-08-05,Room Match,3,0,TRUE,4,1324,31-90,0,0,Premium Value,0.02,0
Resort Hotel,2017-08-01,0,188,2017,August,31,1,0,4,2,HB,FRA,Online TA,TA/TO,0,E,E,No Deposit,Transient,248.5,2,Check-Out,2017-08-05,Room Match,2,0,TRUE,4,994,90+,0,0,Premium Value,0.01,0
Resort Hotel,2017-08-01,0,10,2017,August,31,1,0,4,2,BB,CZE,Online TA,TA/TO,0,A,A,No Deposit,Transient,209.75,3,Check-Out,2017-08-05,Room Match,3,1,TRUE,4,839,8-30,0,0,Premium Value,0.09,0
Resort Hotel,2017-08-01,0,161,2017,August,31,1,0,4,2,FB,PRT,Offline TA/TO,TA/TO,0,D,D,No Deposit,Transient,238.75,0,Check-Out,2017-08-05,Room Match,3,1,FALSE,4,955,90+,0,0,Premium Value,0.01,0
Resort Hotel,2017-07-29,0,131,2017,July,30,29,2,5,2,BB,ESP,Online TA,TA/TO,0,E,E,No Deposit,Transient,236.86,3,Check-Out,2017-08-05,Room Match,2,0,FALSE,7,1658.02,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2017-08-01,0,69,2017,August,31,1,0,4,3,HB,ESP,Online TA,TA/TO,0,G,G,No Deposit,Transient,378,2,Check-Out,2017-08-05,Room Match,4,1,TRUE,4,1512,31-90,0,0,Premium Value,0.01,0
Resort Hotel,2017-08-04,0,34,2017,August,31,4,0,1,3,BB,TUR,Online TA,TA/TO,0,H,H,No Deposit,Transient,315,1,Check-Out,2017-08-05,Room Match,4,1,FALSE,1,315,31-90,0,0,High Value,0.03,0
Resort Hotel,2017-07-31,0,34,2017,July,31,31,1,4,2,BB,PRT,Direct,Direct,0,A,A,No Deposit,Transient,230,1,Check-Out,2017-08-05,Room Match,2,0,FALSE,5,1150,31-90,0.2,0,Premium Value,0.03,0
Resort Hotel,2017-08-03,0,29,2017,August,31,3,0,2,3,BB,USA,Online TA,TA/TO,0,A,C,No Deposit,Transient,176.4,1,Check-Out,2017-08-05,Room Change,3,0,TRUE,2,352.8,8-30,0,0,High Value,0.03,0
Resort Hotel,2017-07-29,0,186,2017,July,30,29,2,5,2,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,168.93,1,Check-Out,2017-08-05,Room Match,2,0,FALSE,7,1182.51,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2017-07-31,0,22,2017,July,31,31,1,4,2,BB,SWE,Online TA,TA/TO,0,D,D,No Deposit,Transient,225,2,Check-Out,2017-08-05,Room Match,2,0,FALSE,5,1125,8-30,0.2,0,Premium Value,0.04,0
Resort Hotel,2017-07-24,0,173,2017,July,30,24,3,9,2,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,160,2,Check-Out,2017-08-05,Room Match,2,0,FALSE,12,1920,90+,0.25,0,Premium Value,0.01,0
Resort Hotel,2017-07-29,0,98,2017,July,30,29,2,5,2,HB,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Contract,144.5,1,Check-Out,2017-08-05,Room Match,2,0,FALSE,7,1011.5,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2017-08-01,0,62,2017,August,31,1,0,4,1,BB,IRL,Online TA,TA/TO,0,A,A,No Deposit,Transient,183.99,1,Check-Out,2017-08-05,Room Match,1,0,FALSE,4,735.96,31-90,0,0,Premium Value,0.02,0
Resort Hotel,2017-08-01,0,62,2017,August,31,1,0,4,2,BB,IRL,Online TA,TA/TO,0,A,A,No Deposit,Transient,185.99,1,Check-Out,2017-08-05,Room Match,2,0,FALSE,4,743.96,31-90,0,0,Premium Value,0.02,0
Resort Hotel,2017-07-29,0,246,2017,July,30,29,2,5,2,BB,SWE,Online TA,TA/TO,0,G,G,No Deposit,Transient,244,1,Check-Out,2017-08-05,Room Match,4,1,FALSE,7,1708,90+,0.29,0,Premium Value,0,0
Resort Hotel,2017-07-31,0,1,2017,July,31,31,1,4,1,HB,ESP,Online TA,TA/TO,0,E,E,No Deposit,Transient,339.4,2,Check-Out,2017-08-05,Room Match,3,1,FALSE,5,1697,0-7,0.2,0,Premium Value,0.5,0
Resort Hotel,2017-07-31,0,187,2017,July,31,31,1,4,2,HB,PRT,Online TA,TA/TO,0,E,E,No Deposit,Transient,277,4,Check-Out,2017-08-05,Room Match,3,1,TRUE,5,1385,90+,0.2,0,Premium Value,0.01,0
Resort Hotel,2017-07-31,0,170,2017,July,31,31,1,4,2,BB,PRT,Direct,Direct,0,C,C,No Deposit,Transient,195,2,Check-Out,2017-08-05,Room Match,4,1,FALSE,5,975,90+,0.2,0,Premium Value,0.01,0
